dataset,question_id,record_index,source_file,source_locator,source_category,single_generator,best_mas_generator,p_single,p_best_mas,delta,bucket,bucket_cn,mean5_complete,candidate_scope,question_preview
mmlu_pro,mmlu_pro_6446,5415,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5415,health,finalizer_only,star,0.8,0.8,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A 19-year-old woman comes to the emergency department because, she says, ""I'm burning up."" Medical history is significant for intravenous drug use. Physical examination discloses a systolic heart murm"
mmlu_pro,mmlu_pro_7192,5416,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5416,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is meant atomistic competition? Options: (A) Atomistic competition is a form of monopoly. (B) Atomistic competition is when several firms control the market, creating an oligopoly. (C) Atomistic "
mmlu_pro,mmlu_pro_5917,5417,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5417,other,finalizer_only,star,0.8,0.6,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Suppose that the market price of Company X is $45 per share and that of Company Y is $30. If X offers three-fourths a share of common stock for each share of Y, the ratio of exchange of market prices "
mmlu_pro,mmlu_pro_6534,5418,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5418,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,In a Robertsonian translocation fusion occurs at the: Options: (A) ends of the long arms. (B) ends of the short arms. (C) nucleosomes. (D) histones. (E) telomerase. (F) telomeres. (G) centromeres. (H)
mmlu_pro,mmlu_pro_1710,5419,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5419,law,finalizer_only,star,0.0,0.2,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A popular singer expressed interest in performing in a theater producer's musical production. The producer and the singer agreed that there would be no enforceable contractual obligations between them
mmlu_pro,mmlu_pro_8692,5420,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5420,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Susan reads a book at a rate of 1 page every 3 minutes. If her reading rate remains the same, which method could be used to determine the number of minutes for her to read 18 pages? Options: (A) add 1"
mmlu_pro,mmlu_pro_7211,5421,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5421,economics,finalizer_only,star,0.6,0.6,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Suppose that the marginal propensity to consume is con-stantat 1/2 and the break-even point is $8,000. If income is$10,000, then how much will be consumed and how much willbe saved? Options: (A) Consu"
mmlu_pro,mmlu_pro_9355,5422,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5422,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil? Options: (A) Mars Science Laboratory (B) Mars Odyssey (C) Mars Atmosphere and Volatile Evolution 
mmlu_pro,mmlu_pro_3610,5423,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5423,chemistry,finalizer_only,star,0.6,0.8,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Find the distance between a plane passing through the centers of one close-packed layer of spheres and an-other plane passing through the centers of an adjacent close- packed layer. You may assume tha
mmlu_pro,mmlu_pro_6798,5424,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5424,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A previously healthy 40-year-old man is brought to the emergency department because of constant substernal chest pain for 12 hours that is exacerbated by coughing and inspiration. The pain is relieved
mmlu_pro,mmlu_pro_6928,5425,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5425,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"lf American agriculture is the most efficient in the world, could the United States still import food? Options: (A) The United States would only import food in times of crisis (B) Yes, the United Stat"
mmlu_pro,mmlu_pro_2757,5426,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5426,psychology,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A stroke that affects the posterior region of the corpus callosum, thus disconnecting the visual centers of the brain from the language centers of the brain, may result in this syndrome: Options: (A) "
mmlu_pro,mmlu_pro_3357,5427,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5427,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What is anoncogene? Options: (A) Oncogenes are found only in viruses (B) Oncogenes prevent cancer cells (C) Oncogenes are a type of immune cell (D) Oncogenes detoxify harmful substances in the cell (E
mmlu_pro,mmlu_pro_4783,5428,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5428,history,finalizer_only,star,0.6,1.0,0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What do Homo sapiens and Australopithecus afarensis have in common? Options: (A) a shared ability to use complex tools (B) a similar diet (C) a reliance on brachiation (D) an identical social structur
mmlu_pro,mmlu_pro_6531,5429,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5429,health,finalizer_only,star,0.6,1.0,0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Do traits change with age? Options: (A) They change a little (B) They only change due to major life events (C) Only after the age of 60 (D) Only in childhood (E) Only for women (F) They change drastic
mmlu_pro,mmlu_pro_9664,5430,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5430,physics,finalizer_only,star,0.8,0.4,-0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A laser beam (694nm wavelength) is used in measuring variations in the size of the moon by timing its return from mirror systems on the moon. If the beam is expanded to 1m diameter and collimated, est"
mmlu_pro,mmlu_pro_5506,5431,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5431,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Is the weak state security dilemma an inescapable condition? Options: (A) The failure of liberal reform has highlighted the increasing viability of the option of alternative forms of political organiz
mmlu_pro,mmlu_pro_946,5432,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5432,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A developer recently acquired a large vacant lot and wished to build a series of 10 tract homes on the lot to offer for sale. On May 1, he telephoned a number of contractors whom he had dealt with in "
mmlu_pro,mmlu_pro_4493,5433,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5433,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A solution made up of 150 grams of benzene and 25.1 grams of a solute has a freezing point of - 1.92°C. The freezing point of pure benzene is 5.50°C and themolal freezing point constant is 5.10. Deter
mmlu_pro,mmlu_pro_5469,5434,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5434,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following events most likely would indicate the existence of related party transactions? Options: (A) Purchasing office supplies from a vendor at market value. (B) Insuring the lives of k
mmlu_pro,mmlu_pro_9748,5435,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5435,physics,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Consider a damped harmonic oscillator. After four cycles the amplitude of the oscillator has dropped to $1 / e$ of its initial value. Find the ratio of the frequency of the damped oscillator to its na
mmlu_pro,mmlu_pro_378,5436,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5436,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The dividend return per annum on an investment was $900. Given this was an annual return of 6 percent, how much was invested? Options: (A) $18,000.00 (B) $17,000.00 (C) $16,000.00 (D) $19,000.00 (E) $"
mmlu_pro,mmlu_pro_4521,5437,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5437,chemistry,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The force constant of ${ }^{35} \mathrm{Cl}^{35} \mathrm{Cl}$ is $319 \mathrm{~N} \cdot \mathrm{m}^{-1}$. Calculate the fundamental vibrational frequency Options: (A) 350 cm⁻¹ (B) 490 cm⁻¹ (C) 300 cm⁻
mmlu_pro,mmlu_pro_9537,5438,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5438,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A ball of mass is attached to a string connected to the ceiling, forming a pendulum. When the string is raised to an angle of 50 degrees below the horizontal (the ceiling) and released, the ball swing"
mmlu_pro,mmlu_pro_883,5439,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5439,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which statement best explains the purpose of Hart's distinction between 'being obliged' and 'having an obligation'? Options: (A) It refutes the natural lawyer' view of the role of morality in law. (B)
mmlu_pro,mmlu_pro_2955,5440,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5440,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Explain how an estimate of the age of a rock is made on the basisof the radioactive elements present. Options: (A) By assessing the fossil content found within the rock layers (B) By comparing the den
mmlu_pro,mmlu_pro_3447,5441,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5441,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Two xylem plant cell types that provide support and conduct water and minerals are the Options: (A) parenchyma and companion cells (B) tracheids and vessel elements (C) parenchyma and collenchyma (D) 
mmlu_pro,mmlu_pro_6466,5442,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5442,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Name three of the five main uses of the hand. Options: (A) Sensory, wave, punch. (B) Punch, touch, slap. (C) Tap, slap, clap. (D) Grip, percussion, sensory. (E) Pinch, wave, tickle. (F) Clap, stroke, "
mmlu_pro,mmlu_pro_10166,5443,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5443,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased Options: (A) volume (B) timbre (C) speed (D) duration (E) wavelen
mmlu_pro,mmlu_pro_788,5444,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5444,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Good-day Tire Company wishes to find out its cost per tire. The managers know that during the past 6 months their expenses came to $820,600, and they produced 110,000 tires. Find their cost per tire. "
mmlu_pro,mmlu_pro_9032,5445,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5445,math,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,In how many ways can 8 people be seated at 5 identical round tables? Each table must have at least 1 person seated. Options: (A) 1460 (B) 2560 (C) 1860 (D) 1760 (E) 1960 (F) 2260 (G) 2160 (H) 1560 (I)
mmlu_pro,mmlu_pro_606,5446,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5446,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A single train set costs $10 to produce no matter how many such sets are made. The demand function is p = 90 - 0.02x, where x is the number of sets sold and p the price paid by retailers. (a) What is "
mmlu_pro,mmlu_pro_11245,5447,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5447,philosophy,finalizer_only,star,0.2,0.6,0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine? Options: (A) Late Sixth Century BCE (B) Late Second Century BCE (C) Early Fifth Century BCE (D) Late
mmlu_pro,mmlu_pro_2001,5448,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5448,psychology,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,__________ memory is the aspect of memory that is involved in the recall of information acquired within the past few hours to days. Options: (A) Episodic (B) Declarative (C) Semantic (D) Working (E) E
mmlu_pro,mmlu_pro_12251,5449,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5449,engineering,finalizer_only,star,0.0,0.2,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A volatile fuel when spilled on a large flat surface quickly spreadsover a depth 1/4 in. and a length of 7 ft. The fuel is at60°F with a vapor pressure of 2psiahas the physical propertiesѵ = 10^-5 ft 
mmlu_pro,mmlu_pro_9365,5450,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5450,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Previous IAAC rounds featured Proxima/Alpha Centauri as closes star(system) to the Earth. Which one is the second closest star(system)? Options: (A) Barnard’s Star (B) Tau Ceti (C) Ross 248 (D) 61 Cyg
mmlu_pro,mmlu_pro_717,5451,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5451,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Suppose Q is a measure of output, K is a measure of capital stock in use, and L is a measure of the size of the employed labor force. Q =AK^\betaL^\gamma is a much used form of production function. Wh"
mmlu_pro,mmlu_pro_6940,5452,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5452,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Suppose that the public wishes to hold 15 percent of its total money balances as cash, the remainder in the form of bank deposits, and banks hold cash reserves equal to 12 per-cent of the deposits. Wh"
mmlu_pro,mmlu_pro_5622,5453,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5453,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Carmen spends her entire weekly income on two goods: X and Y. At her current consumption level of the two goods, the marginal utility of the last dollar spent on good X is 5 and the marginal utility o"
mmlu_pro,mmlu_pro_10942,5454,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5454,philosophy,finalizer_only,star,0.4,1.0,0.6,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Anscombe claims that on Sidgwick’s view, the badness of an action must be estimated in light of: Options: (A) whether it upholds social justice. (B) whether it violates divine law. (C) whether it viol"
mmlu_pro,mmlu_pro_9218,5455,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5455,physics,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball Options: (A) may be greater or less than mg (B) is less than mg always (C) is greate
mmlu_pro,mmlu_pro_10423,5456,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5456,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Say the incidence of a disease D is about 5 cases per 100 people (i.e., P(D) = 0.05). Let Boolean random variable D mean a patient “has disease D” and let Boolean random variable TP stand for ""tests p"
mmlu_pro,mmlu_pro_5741,5457,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5457,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of these statements is not accurately applied to Critical Security Studies? Options: (A) The referent object can be objectively studied and should be considered accordingly. (B) The security ana
mmlu_pro,mmlu_pro_7486,5458,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5458,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A nation is producing at a point inside of its production possibility curve. Which of the following is a possible explanation for this outcome? Options: (A) This nation has experienced a permanent dec
mmlu_pro,mmlu_pro_5102,5459,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5459,other,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What character did Woody replace on the TV show 'Cheers'? Options: (A) Norm (B) Cliff (C) Carla (D) Lilith (E) Vera (F) Sam (G) Frasier (H) Coach (I) Rebecca (J) Diane
mmlu_pro,mmlu_pro_4106,5460,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5460,chemistry,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Suppose that $10.0 \mathrm{~mol} \mathrm{C}_2 \mathrm{H}_6(\mathrm{~g})$ is confined to $4.860 \mathrm{dm}^3$ at $27^{\circ} \mathrm{C}$. Predict the pressure exerted by the ethane from the perfect ga
mmlu_pro,mmlu_pro_3232,5461,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5461,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Why is it incorrect to say that man evolved from monkeys? What did he possibly evolve from? Options: (A) Man evolved directly from monkeys (B) Man evolved from a branch of primates that includes the m
mmlu_pro,mmlu_pro_11167,5462,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5462,philosophy,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Sandel's case against moral engineering can best be considered Options: (A) an expression of the ethics of care. (B) a natural law theory approach. (C) an application of the ethics of prima facie duty
mmlu_pro,mmlu_pro_11324,5463,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5463,engineering,finalizer_only,star,0.2,1.0,0.8,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A parallel-plate condenser has plates 20 cm. square and 0.5 cm. apart. Find (a) its capacitance, and, when charged to ap.d. of 1000 volts: (b) its charge, (c) the energy stored. (d) the force of attra"
mmlu_pro,mmlu_pro_4907,5464,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5464,history,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which tool technology is associated with Neandertals? Options: (A) both a and b (B) Clovis (C) Gravettian (D) Mousterian (E) Acheulean (F) Aurignacian (G) both b and c (H) Solutrean (I) both c and e (
mmlu_pro,mmlu_pro_448,5465,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5465,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Given the following spot rates: 1-year spot rate: 5%; 2-year spot rate: 6%. Determine the one-year forward rate (between 0 and 1) one year from today. Options: (A) 0.070095 (B) 0.090095 (C) 0.055095 (
mmlu_pro,mmlu_pro_11181,5466,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5466,philosophy,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Before his conversion, what was Tolstoy surrounded by? Options: (A) things that no one would want (B) what is considered deep insight (C) a life of poverty and hardship (D) the pressures of aristocrat"
mmlu_pro,mmlu_pro_2968,5467,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5467,biology,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Why does milk \textquotedblleftspoil\textquotedblright when kept in a refrigerator? Options: (A) Lactose crystallization at low temperatures causes milk to spoil (B) Milk spoils due to absorption of o
mmlu_pro,mmlu_pro_2989,5468,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5468,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following is the direct energy source that allows ATP synthase to produce ATP in mitochondria? Options: (A) The combination of acetyl-CoA with oxaloacetate in the citric acid cycle (B) Th
mmlu_pro,mmlu_pro_11221,5469,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5469,philosophy,finalizer_only,star,0.6,0.6,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Use the following key to translate the given formula of PL to natural, English sentences. A: Marina reads a Percy Jackson book. B: Izzy plays Minecraft. C: Emily stops working. D: Russell makes dinner"
mmlu_pro,mmlu_pro_11193,5470,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5470,philosophy,finalizer_only,star,0.8,0.4,-0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which present"
mmlu_pro,mmlu_pro_10139,5471,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5471,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A string under a tension of 256newtonshas a frequency of 100 vibrations per second. What is its frequency when the tension is changed to 144newtons? Options: (A) 120 vps (B) 25vps (C) 100vps (D) 110 v
mmlu_pro,mmlu_pro_2342,5472,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5472,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The rational-economic model of decision-making is based on the assumption that: Options: (A) decision-makers can predict the outcome of their decisions with 100% accuracy. (B) individuals are better t
mmlu_pro,mmlu_pro_12017,5473,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5473,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If v(t) = 10e^-4t u(t), andV_ab(s) is related to V(s) by V_ab(s) = [{3V(s) + 3s + 27} / (s^2 + 6s + 8)], formulateV_ab(t). Options: (A) V_ab(t) = - 15te^-4t - 15e^-4t + 18e^-2t (B) V_ab(t) = 15te^-4t "
mmlu_pro,mmlu_pro_7015,5474,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5474,economics,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"One aspect of Marxian economics is that some of the pre-dictions of Marx were proven wrong. As a result of this, some radical economists have only adopted the tools of Marxian analysis, without necess"
mmlu_pro,mmlu_pro_11973,5475,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5475,engineering,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,One pound of a gas in a piston cylinder arrangement undergoes compression from 500psiato 50psia. The initial volume of the gas is 3 cu. ft per lb. The variation of p and v is such that pv^1.4 is a con
mmlu_pro,mmlu_pro_2463,5476,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5476,psychology,finalizer_only,star,0.4,0.8,0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Objects that absorb light appear Options: (A) blue (B) red (C) dark (D) white (E) shiny (F) invisible (G) translucent (H) bright (I) yellow (J) black
mmlu_pro,mmlu_pro_6994,5477,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5477,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What gives rise to the difference in the aggregate demand for a nontrading or closed economy from a trading or open economy? Options: (A) Differences in taxation policies between economies (B) The inc
mmlu_pro,mmlu_pro_10741,5478,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5478,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Given 3 Colors whose RGB representations are given as follows: Color 1: (0.5, 0.5, 0.5), Color 2: (0.4, 0.6, 0.5), Color 3: (0.3, 0.7, 0.5), Which Color does not carry chrominance (Color) Information?"
